Team,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
POR,68,3/18/17,@,ATL,W,113,97,114,97.9,99.1,0.218,0.207,0.592,60.7,52.3,9.1,14.5,,0.552,17.3,36.1,0.195,,0.403,11.3,77.4,0.295
POR,69,3/19/17,@,MIA,W,115,104,128.7,116.3,89.4,0.289,0.313,0.615,52.4,31,4.5,10.3,,0.584,10.5,33.3,0.217,,0.517,8.5,69.8,0.148
POR,70,3/21/17,,MIL,L,90,93,96.4,99.6,93.4,0.313,0.253,0.476,50,42.9,8.6,8.1,,0.446,12.9,26.5,0.193,,0.461,12,73.5,0.111
POR,71,3/23/17,,NYK,W,110,95,115.4,99.6,95.3,0.363,0.263,0.593,55.6,38.5,8.4,3,,0.556,12.3,24.4,0.263,,0.438,10.2,81.6,0.205
POR,72,3/25/17,,MIN,W,112,100,127,113.4,88.2,0.239,0.31,0.714,56.5,53.3,5.7,4.5,,0.711,15.1,16,0.155,,0.5,7.2,83.8,0.316
POR,73,3/26/17,@,LAL,W,97,81,98.9,82.6,98,0.202,0.315,0.5,59.2,66.7,8.2,6.3,,0.472,11.8,22.6,0.146,,0.423,9.9,98,0.119
POR,74,3/28/17,,DEN,W,122,113,123.3,114.2,98.9,0.363,0.297,0.578,50,33.3,8.1,7.8,,0.538,7.9,30,0.264,,0.516,10.5,72.7,0.17
POR,75,3/30/17,,HOU,W,117,107,117.8,107.7,99.3,0.244,0.367,0.587,49.4,55.8,12.1,14,,0.55,10.7,27.5,0.2,,0.484,15.1,69.8,0.209
POR,76,4/1/17,,PHO,W,130,117,128,115.2,101.6,0.337,0.402,0.615,48.8,48.8,11.8,4.1,,0.549,10.2,26.8,0.315,,0.542,14.8,69.8,0.31
POR,77,4/3/17,@,MIN,L,109,110,122,123.1,89.4,0.291,0.372,0.562,44.3,63.2,7.8,12,,0.506,4.9,25.6,0.256,,0.512,10.2,66.7,0.286
POR,78,4/4/17,@,UTA,L,87,106,99.2,120.9,87.7,0.205,0.313,0.481,38.2,30.3,9.1,9.8,,0.434,7.2,14.9,0.181,,0.615,14.5,75.9,0.203
POR,79,4/6/17,,MIN,W,105,98,106.9,99.8,98.2,0.321,0.407,0.568,46.6,54.3,8.1,5.8,,0.519,11.5,9.5,0.259,,0.46,11.9,80.4,0.207
POR,80,4/8/17,,UTA,W,101,86,116.2,98.9,86.9,0.176,0.33,0.515,50,40.5,5.8,10.2,,0.478,3,24,0.154,,0.436,10.1,79.5,0.231
POR,81,4/10/17,,SAS,W,99,98,109.4,108.3,90.5,0.169,0.303,0.518,47.2,48.6,6.6,4.8,,0.483,8.6,26.1,0.146,,0.506,14,69.8,0.169
POR,82,4/12/17,,NOP,L,100,103,101.9,105,98.1,0.153,0.353,0.551,55.8,53.7,4.1,3,,0.559,20.2,31.1,0.059,,0.489,10,78,0.167
DEN,1,10/26/16,@,NOP,W,107,102,99.9,95.3,107.1,0.398,0.289,0.549,63.7,48.6,6.5,5.5,,0.494,19.7,28.2,0.301,,0.429,9.6,90.4,0.25
DEN,2,10/29/16,,POR,L,113,115,98.5,100.3,103.9,0.39,0.23,0.482,57.5,50,8.7,7.6,,0.41,12.7,28.6,0.31,,0.51,12.3,90,0.153
DEN,3,10/31/16,@,TOR,L,102,105,111.6,114.9,91.4,0.432,0.272,0.529,51.7,42.4,2.2,12.5,,0.463,7.7,25.6,0.333,,0.489,6.6,76.1,0.216
DEN,4,11/3/16,@,MIN,W,102,99,101.6,98.7,100.3,0.309,0.272,0.554,50.6,61.5,10,3,,0.519,17.9,19.4,0.222,,0.449,13.9,72.5,0.227
DEN,5,11/5/16,@,DET,L,86,103,88.9,106.5,96.7,0.213,0.266,0.418,50.5,48.4,8.3,3.1,,0.367,13.5,29.6,0.181,,0.518,12.2,78,0.19
DEN,6,11/6/16,@,BOS,W,123,107,122.6,106.7,100.3,0.369,0.274,0.63,54.7,47.7,7,9.2,,0.589,14.8,24.3,0.286,,0.5,10,77.6,0.189
DEN,7,11/8/16,@,MEM,L,107,108,108.7,109.7,98.5,0.486,0.343,0.63,54.9,68.6,6.1,6.5,,0.571,20.6,20,0.386,,0.552,12.9,80.5,0.151
DEN,8,11/10/16,,GSW,L,101,125,102.7,127,98.4,0.181,0.383,0.498,50,68.4,7.1,5.5,,0.473,15.1,32.7,0.128,,0.624,13.8,75,0.224
DEN,9,11/12/16,,DET,L,95,106,105.6,117.8,90,0.226,0.298,0.514,53.2,41.7,6.7,5.6,,0.482,14,35,0.167,,0.533,8.6,71.8,0.111
DEN,10,11/13/16,@,POR,L,105,112,103.4,110.3,101.6,0.319,0.319,0.506,57.3,30.6,3.9,8.6,,0.456,14.8,34.8,0.242,,0.434,5.8,75.4,0.263
DEN,11,11/16/16,,PHO,W,120,104,120.6,104.6,99.5,0.258,0.183,0.579,58.3,51.1,8,6.8,,0.527,11.9,33.3,0.237,,0.544,14.8,83.3,0.228
DEN,12,11/18/16,,TOR,L,111,113,100.8,102.7,99.7,0.47,0.301,0.554,57.3,74.4,6.4,5.6,,0.494,15.9,19.1,0.349,,0.5,9.3,89.3,0.202
DEN,13,11/20/16,,UTA,W,105,91,114.8,99.5,91.5,0.349,0.256,0.529,50,73.8,4.4,5.2,,0.535,7.5,25.5,0.151,,0.429,9.5,72.5,0.212
DEN,14,11/22/16,,CHI,W,110,107,113.1,110,97.3,0.17,0.22,0.512,53.4,60.5,5.1,7.8,,0.48,8.5,30.9,0.14,,0.484,5.5,79.2,0.158
DEN,15,11/23/16,@,UTA,L,83,108,84.4,109.8,98.3,0.352,0.307,0.408,49,50,5.1,9.4,,0.369,9,23,0.205,,0.544,13.1,89.7,0.278
DEN,16,11/25/16,,OKC,L,129,132,115.4,118.1,101.2,0.267,0.337,0.571,56.5,70.8,8.1,10,,0.535,12.4,28.3,0.208,,0.568,9.9,84.8,0.24
DEN,17,11/27/16,@,PHO,W,120,114,116.4,110.6,103.1,0.36,0.326,0.582,51.6,53.8,4.9,1.6,,0.511,10.4,21.3,0.326,,0.466,9.5,81.3,0.348
DEN,18,11/30/16,,MIA,L,98,106,97.2,105.1,100.8,0.264,0.242,0.482,53.4,73.7,3,10.1,,0.456,15.8,27.5,0.165,,0.489,5.4,78.8,0.161
DEN,19,12/2/16,,HOU,L,110,128,111.8,130.1,98.4,0.154,0.298,0.495,56.8,47.8,5.1,7.8,,0.486,12.6,43.6,0.087,,0.608,10,75,0.239
DEN,20,12/3/16,@,UTA,L,98,105,106.8,114.5,91.7,0.169,0.289,0.55,48.1,51.4,7.6,9.4,,0.524,13.6,17.5,0.133,,0.506,9.1,81.1,0.333
DEN,21,12/5/16,@,PHI,W,106,98,107.9,99.8,98.2,0.447,0.355,0.583,50.6,48.6,13.2,14.5,,0.526,17.3,23.8,0.342,,0.471,15,74.5,0.198
DEN,22,12/7/16,@,BRK,L,111,116,110.2,115.2,100.7,0.2,0.352,0.486,58,42.9,7,3.4,,0.452,13,44.8,0.152,,0.535,13.2,76.2,0.294
DEN,23,12/8/16,@,WAS,L,85,92,89.7,97.1,94.8,0.316,0.421,0.491,56.3,77.4,8.4,3.4,,0.454,23.8,34.1,0.211,,0.487,17.4,79.5,0.205
DEN,24,12/10/16,@,ORL,W,121,113,126.3,117.9,95.8,0.301,0.229,0.644,58.7,53.2,2.1,6.6,,0.614,11.3,25.7,0.229,,0.551,4.8,87.5,0.182
DEN,25,12/12/16,@,DAL,L,92,112,111,135.1,82.9,0.217,0.301,0.506,55.8,54.3,7.2,5.9,,0.464,15,43.5,0.181,,0.662,9.9,74.2,0.13
DEN,26,12/15/16,,POR,W,132,120,128.2,116.5,103,0.417,0.369,0.664,46.8,62.8,9.7,6.2,,0.601,13.1,16.1,0.369,,0.511,11.9,67.4,0.341
DEN,27,12/17/16,,NYK,W,127,114,130.7,117.3,97.2,0.322,0.3,0.618,53.9,52,6.2,12.3,,0.611,8.9,29.7,0.189,,0.488,10.2,76.9,0.45
DEN,28,12/19/16,,DAL,W,117,107,129,117.9,90.7,0.225,0.313,0.665,58.6,71.1,7.7,0,,0.644,11.1,21.9,0.175,,0.625,12.5,89.5,0.088
DEN,29,12/20/16,@,LAC,L,102,119,107.4,125.3,95,0.222,0.433,0.516,55.4,56.4,5.3,4,,0.494,10.8,31.9,0.144,,0.64,11.6,86.1,0.105
DEN,30,12/23/16,,ATL,L,108,109,110.7,111.7,97.6,0.449,0.321,0.578,52.3,73,3.1,11.5,,0.526,13.8,18.4,0.333,,0.477,7.4,79.2,0.314
DEN,31,12/26/16,@,LAC,W,106,102,109.4,105.3,96.9,0.341,0.378,0.562,57.3,61.1,10.3,1.7,,0.506,12.9,24.4,0.28,,0.518,10.6,90.9,0.179
DEN,32,12/28/16,,MIN,W,105,103,115.7,113.5,90.8,0.173,0.346,0.602,46.9,69,6.6,5.8,,0.58,14.7,22.9,0.136,,0.484,7.3,65.2,0.128
DEN,33,12/30/16,,PHI,L,122,124,125.1,127.1,97.6,0.488,0.321,0.598,50.6,74.4,5.1,1.9,,0.53,8.9,27.5,0.393,,0.529,9.5,69.4,0.368
DEN,34,1/2/17,@,GSW,L,119,127,115.4,123.2,103.1,0.178,0.347,0.546,52.7,68.8,9.7,2.9,,0.52,11.4,34,0.139,,0.584,11.1,72.7,0.168
DEN,35,1/3/17,,SAC,L,113,120,117.6,124.9,96.1,0.159,0.463,0.644,49.2,70.7,6.2,6.8,,0.61,13.8,12.5,0.159,,0.585,7.7,84.8,0.193
DEN,36,1/5/17,,SAS,L,99,127,104.9,134.6,94.4,0.198,0.291,0.53,48.1,64.1,7.4,4.5,,0.494,12.2,24.4,0.163,,0.633,6.7,79.4,0.144
DEN,37,1/7/17,@,OKC,L,106,121,101.8,116.3,104.1,0.242,0.242,0.484,52,45,6.7,7.5,,0.449,9.9,25.9,0.172,,0.551,8.9,86.4,0.258
DEN,38,1/12/17,,IND,W,140,112,139,111.2,100.7,0.256,0.356,0.699,58,71.2,9.9,7.7,,0.661,13,35.3,0.233,,0.532,13.8,74.5,0.128
DEN,39,1/16/17,,ORL,W,125,112,125.3,112.2,99.8,0.169,0.303,0.654,53.4,63.5,11,4.8,,0.635,12.8,25,0.135,,0.557,12.7,81.1,0.159
DEN,40,1/17/17,@,LAL,W,127,121,125.2,119.3,101.4,0.295,0.295,0.639,51.1,58,4.9,11.5,,0.631,14.6,36.1,0.182,,0.486,9.4,61.5,0.148
DEN,41,1/19/17,@,SAS,L,104,118,104.5,118.6,99.5,0.286,0.341,0.508,50,73,5,10.9,,0.462,12.8,22.9,0.22,,0.564,6.7,84.2,0.244
DEN,42,1/21/17,,LAC,W,123,98,131.6,104.9,93.4,0.299,0.276,0.625,56.8,65.2,4.3,0,,0.586,9.2,30.6,0.241,,0.469,6.6,77.8,0.083
DEN,43,1/22/17,@,MIN,L,108,111,112.1,115.2,96.4,0.256,0.293,0.592,53.2,61.9,6.2,10,,0.555,15.7,30,0.207,,0.565,12.9,78.4,0.176
DEN,44,1/24/17,,UTA,W,103,93,108.9,98.3,94.6,0.408,0.342,0.575,51.8,80,7.4,9.5,,0.526,13.5,17.9,0.303,,0.453,10.5,81.8,0.188
DEN,45,1/26/17,,PHO,W,127,120,135.9,128.4,93.4,0.407,0.267,0.626,62.2,65.9,5.4,9.2,,0.564,10.6,48.7,0.349,,0.596,10.2,77.1,0.157
DEN,46,1/28/17,@,PHO,W,123,112,121.1,110.2,101.6,0.525,0.313,0.624,52.7,43.6,6.9,4.3,,0.538,12.4,22,0.463,,0.484,8.7,78,0.264
DEN,47,1/31/17,@,LAL,L,116,120,118.1,122.2,98.2,0.232,0.273,0.532,53.7,63.4,12.2,7.9,,0.49,9.2,37,0.192,,0.596,13.4,75.6,0.157
DEN,48,2/1/17,,MEM,L,99,119,101.8,122.4,97.2,0.438,0.313,0.519,49.5,78.1,7.2,3.2,,0.456,15.1,23.9,0.325,,0.565,7.4,75.6,0.163
DEN,49,2/3/17,,MIL,W,121,117,118,114.1,102.6,0.494,0.315,0.558,55.8,77.5,7.8,8.5,,0.5,11.4,36,0.36,,0.596,16.2,83.3,0.217
DEN,50,2/4/17,@,SAS,L,97,121,99.9,124.7,97.1,0.109,0.283,0.503,52.5,53.7,7.2,1.7,,0.5,17.9,34,0.054,,0.633,13.4,78.8,0.266
DEN,51,2/6/17,,DAL,W,110,87,118.7,93.9,92.6,0.19,0.333,0.604,62.8,66.7,7.6,18.9,,0.565,14.1,27.8,0.179,,0.481,10.4,92.9,0.139
DEN,52,2/8/17,@,ATL,L,106,117,111.5,123,95.1,0.21,0.44,0.485,50.5,62.5,8.4,6.1,,0.465,8.4,36.8,0.13,,0.548,9,70,0.161
DEN,53,2/10/17,@,NYK,W,131,123,138.3,129.8,94.7,0.105,0.337,0.659,57.1,55.6,6.3,9.1,,0.653,13.1,41,0.074,,0.645,9.5,73.7,0.032
DEN,54,2/11/17,@,CLE,L,109,125,110.6,126.9,98.5,0.227,0.381,0.511,50,59,8.1,7.4,,0.464,10.1,31.5,0.196,,0.637,13.8,77.8,0.214
DEN,55,2/13/17,,GSW,W,132,110,130.9,109.1,100.8,0.182,0.466,0.694,65.8,70.8,6,1.7,,0.682,18.8,37.8,0.136,,0.533,8.4,90.5,0.13
DEN,56,2/15/17,,MIN,L,99,112,102.7,116.2,96.4,0.191,0.362,0.486,52.1,65.8,4.1,7.4,,0.463,12.1,28,0.128,,0.512,6.6,79.5,0.279
DEN,57,2/23/17,@,SAC,L,100,116,100.7,116.9,99.3,0.159,0.398,0.531,47.2,59,10.1,2.7,,0.511,13.7,19.1,0.114,,0.563,12.7,78.6,0.193
DEN,58,2/24/17,,BRK,W,129,109,120,101.4,107.5,0.247,0.32,0.6,54.8,65.3,10.2,3.8,,0.577,10.8,23.9,0.175,,0.554,16.4,85.1,0.205
DEN,59,2/26/17,,MEM,L,98,105,107.5,115.2,91.1,0.202,0.405,0.536,44.3,70.3,9.9,6.4,,0.506,11.6,21.7,0.155,,0.519,14.2,69,0.275
DEN,60,2/28/17,@,CHI,W,125,107,126.3,108.2,98.9,0.3,0.375,0.69,56.3,57.8,6.1,2.9,,0.644,15,20,0.275,,0.51,10.7,78,0.094
DEN,61,3/1/17,@,MIL,W,110,98,122.7,109.3,89.7,0.238,0.393,0.593,57,51.2,8.9,3.1,,0.548,13.1,36.8,0.214,,0.512,12.7,75.6,0.157
DEN,62,3/4/17,,CHO,L,102,112,114.8,126.1,88.8,0.313,0.375,0.56,51.1,58.3,5.6,4.8,,0.506,12.5,26.8,0.263,,0.544,4.9,72.3,0.156
DEN,63,3/6/17,,SAC,W,108,96,114.7,101.9,94.2,0.378,0.405,0.626,50,75.7,11.7,3,,0.588,16.5,19.4,0.284,,0.47,14,75,0.217
DEN,64,3/8/17,,WAS,L,113,123,114.2,124.3,98.9,0.195,0.322,0.598,47.6,67.4,6.1,3.2,,0.603,14.5,22.2,0.092,,0.631,10.2,78.4,0.136
DEN,65,3/10/17,,BOS,W,119,99,120.5,100.3,98.7,0.259,0.365,0.628,59.5,53.3,11.1,8.3,,0.6,16,30.6,0.2,,0.494,16.5,81.3,0.235
DEN,66,3/11/17,@,SAC,W,105,92,115.7,101.4,90.7,0.212,0.4,0.565,51.8,52.5,8.8,13.6,,0.524,8.8,22.5,0.188,,0.488,11.7,77.8,0.146
DEN,67,3/13/17,,LAL,W,129,101,126.1,98.8,102.3,0.298,0.452,0.679,47.7,80,8.8,9.1,,0.637,13.6,16.7,0.262,,0.464,13.2,69.2,0.113
DEN,68,3/16/17,,LAC,W,129,114,136,120.2,94.9,0.302,0.326,0.662,58.5,67.4,7.4,3.8,,0.622,9.3,26.8,0.256,,0.619,9,90.2,0.119
DEN,69,3/18/17,,HOU,L,105,109,105.2,109.2,99.8,0.337,0.348,0.514,48.4,73.7,9,5.1,,0.483,11.3,25.5,0.213,,0.488,12.5,76.2,0.337
DEN,70,3/20/17,@,HOU,L,124,125,118.2,119.2,104.9,0.302,0.337,0.636,57.8,59.1,6.7,5.9,,0.581,16.3,21.6,0.279,,0.601,10.8,87,0.202
DEN,71,3/22/17,,CLE,W,126,113,133.8,120,94.2,0.135,0.271,0.619,53.7,68.6,7.4,0,,0.589,5.6,24.4,0.135,,0.594,9.9,82.9,0.141
DEN,72,3/24/17,@,IND,W,125,117,126.1,118,99.2,0.524,0.329,0.619,53.6,59,8.1,5.6,,0.518,11.4,28.2,0.488,,0.574,10.7,75.6,0.084
DEN,73,3/26/17,,NOP,L,90,115,88.9,113.7,101.2,0.147,0.263,0.445,44.4,58.3,3,1.4,,0.411,8.2,12.3,0.126,,0.541,8.1,80.4,0.103
DEN,74,3/28/17,@,POR,L,113,122,114.2,123.3,98.9,0.213,0.319,0.55,50,52.3,3,9.4,,0.516,10.5,27.3,0.17,,0.538,7.9,70,0.264
DEN,75,3/31/17,@,CHO,L,114,122,119.9,128.3,95.1,0.122,0.367,0.601,53.3,71.1,4.2,2,,0.589,12.1,23.3,0.089,,0.564,5.7,79.6,0.291
DEN,76,4/2/17,@,MIA,W,116,113,118.3,115.3,98,0.31,0.23,0.587,49.4,56.8,9.2,10,,0.534,7.5,15,0.264,,0.557,9.4,82.9,0.184
DEN,77,4/4/17,@,NOP,W,134,131,133.3,130.3,100.5,0.212,0.303,0.619,58.8,58.5,3,2.9,,0.601,8.5,37.5,0.152,,0.58,6.1,77.8,0.15
DEN,78,4/5/17,@,HOU,L,104,110,96.5,102.1,107.7,0.173,0.365,0.465,47.7,63.4,9.3,9.4,,0.428,9.7,21.1,0.144,,0.483,13.4,78,0.299
DEN,79,4/7/17,,NOP,W,122,106,119.9,104.2,101.8,0.41,0.41,0.662,60.2,72.1,8.8,5.3,,0.635,18.6,32.4,0.295,,0.49,9.5,79.6,0.091
DEN,80,4/9/17,,OKC,L,105,106,107.8,108.8,97.4,0.179,0.405,0.579,43.8,55,6.2,5.6,,0.542,11.7,10,0.167,,0.448,10.2,67.9,0.208
DEN,81,4/11/17,@,DAL,W,109,91,113.8,95,95.8,0.167,0.5,0.604,55.8,75.6,7.3,2.1,,0.595,15.1,22.7,0.107,,0.466,12.3,84.3,0.102
DEN,82,4/12/17,@,OKC,W,111,105,105.7,100,105,0.376,0.294,0.56,45.7,56.4,5.7,10.5,,0.5,13.1,11.9,0.306,,0.465,10,73.1,0.109
MIN,1,10/26/16,@,MEM,L,98,102,107.5,111.8,91.2,0.337,0.209,0.496,50,55.6,6.6,8.9,,0.453,9.2,30.6,0.233,,0.519,12.4,73.2,0.238
MIN,2,10/29/16,@,SAC,L,103,106,115.3,118.6,89.4,0.443,0.314,0.616,53.7,51.4,6.7,8.5,,0.579,11.6,25.9,0.314,,0.512,11.9,72.5,0.224
MIN,3,11/1/16,,MEM,W,116,80,118.8,82,97.6,0.295,0.256,0.658,61,67.4,10.2,9.8,,0.628,19.2,29.4,0.231,,0.387,18.6,83.3,0.293
MIN,4,11/3/16,,DEN,L,99,102,98.7,101.6,100.3,0.284,0.25,0.5,49.4,57.1,8,6.8,,0.449,13.9,27.5,0.227,,0.519,17.9,80.6,0.222
MIN,5,11/5/16,@,OKC,L,92,112,98.6,120,93.3,0.345,0.226,0.475,50,36.4,7.5,11.4,,0.417,14.9,36.2,0.262,,0.564,11.1,68.6,0.174
MIN,6,11/8/16,@,BRK,L,110,119,108,116.8,101.8,0.304,0.304,0.527,48.8,51.3,10.8,7,,0.489,13.3,28.3,0.217,,0.632,18.6,83.9,0.303
MIN,7,11/9/16,@,ORL,W,123,107,133.4,116,92.2,0.299,0.264,0.625,53.6,60,8.7,8.2,,0.592,5.7,27,0.23,,0.494,8.4,74.5,0.271
MIN,8,11/12/16,,LAC,L,105,119,111.5,126.4,94.2,0.236,0.247,0.534,48.1,65,11.7,5.8,,0.494,11.7,31.3,0.191,,0.599,13.2,72.7,0.368
MIN,9,11/13/16,,LAL,W,125,99,129.4,102.5,96.6,0.525,0.338,0.635,53,66.7,10.4,8.5,,0.606,9.2,20.9,0.35,,0.521,16.8,87.5,0.352
MIN,10,11/15/16,,CHO,L,108,115,110.1,117.3,98.1,0.236,0.393,0.55,53.8,65.8,4.1,8.9,,0.511,15.5,29.8,0.191,,0.606,12.7,87.9,0.225
MIN,11,11/17/16,,PHI,W,110,86,122.1,95.4,90.1,0.238,0.298,0.593,54.5,41.9,7.8,15.7,,0.548,12.3,34.1,0.214,,0.428,14.1,72.3,0.181
MIN,12,11/19/16,@,MEM,L,71,93,84.6,110.8,84,0.344,0.344,0.482,42.5,64,6,8.6,,0.445,17.8,13.2,0.219,,0.395,8.8,69,0.434
MIN,13,11/21/16,,BOS,L,93,99,99.5,105.9,93.5,0.291,0.279,0.479,56.7,63.9,5.3,8.7,,0.442,13.4,32.7,0.198,,0.524,10.9,85.4,0.131
MIN,14,11/23/16,@,NOP,L,96,117,90.7,110.5,105.9,0.384,0.198,0.478,47.7,69.7,11.3,5.1,,0.401,14.5,16.3,0.314,,0.596,15.4,89.2,0.217
MIN,15,11/25/16,@,PHO,W,98,85,99.7,86.5,98.3,0.294,0.259,0.51,44.8,47.1,15.3,15.1,,0.441,15,23.4,0.271,,0.443,22.1,70,0.19
MIN,16,11/26/16,@,GSW,L,102,115,107.5,121.2,94.9,0.135,0.393,0.541,41.6,53.7,8.4,5.1,,0.517,12.1,19.5,0.112,,0.623,16.9,66.7,0.173
MIN,17,11/28/16,,UTA,L,103,112,111.1,120.9,92.7,0.309,0.235,0.56,48.1,72.2,8.6,3.3,,0.488,13.2,25,0.296,,0.532,11.3,70.7,0.354
MIN,18,11/30/16,,NYK,L,104,106,110.3,112.4,94.3,0.506,0.247,0.552,50.6,50,9.5,8.5,,0.468,13.7,28.9,0.416,,0.522,11.8,70.7,0.121
MIN,19,12/2/16,@,NYK,L,114,118,115.6,119.7,98.6,0.273,0.318,0.578,50,61,6.1,10.9,,0.523,12.4,28.9,0.25,,0.547,13.1,73.2,0.279
MIN,20,12/3/16,@,CHO,W,125,120,115,110.4,98.4,0.208,0.255,0.54,50.5,66.7,9.2,15.4,,0.5,8,27.5,0.179,,0.505,11.1,74,0.178
MIN,21,12/6/16,,SAS,L,91,105,100.7,116.1,90.4,0.22,0.244,0.506,53.9,52.8,4.4,4,,0.482,14.3,25.6,0.146,,0.601,11.8,90.9,0.216
MIN,22,12/8/16,@,TOR,L,110,124,122.1,137.7,90.1,0.17,0.318,0.581,50.6,42.2,3.3,1.7,,0.563,12.1,38.1,0.125,,0.563,7.3,62.8,0.299
MIN,23,12/9/16,,DET,L,90,117,101.1,131.4,89,0.256,0.205,0.518,46.8,51.4,4.5,3.6,,0.494,12.1,18.4,0.167,,0.583,6.9,73.2,0.226
MIN,24,12/11/16,,GSW,L,108,116,114.3,122.8,94.5,0.444,0.296,0.558,58,47.2,3.2,3.9,,0.5,12.6,34,0.333,,0.536,7.7,85.4,0.325
MIN,25,12/13/16,@,CHI,W,99,94,109.3,103.8,90.6,0.256,0.244,0.517,53.3,63.2,3.3,11.1,,0.477,12.8,32.6,0.198,,0.46,8.6,72.3,0.161
MIN,26,12/17/16,,HOU,L,109,111,100.1,101.9,98.7,0.293,0.228,0.525,53.9,70.7,8.3,13.3,,0.484,16.8,26,0.217,,0.495,13.2,80.8,0.167
MIN,27,12/19/16,,PHO,W,115,108,112.8,106,101.9,0.291,0.221,0.593,54.7,61.9,7.8,11.5,,0.529,16.4,29.7,0.279,,0.506,14.9,78.9,0.305
MIN,28,12/21/16,@,ATL,W,92,84,104.9,95.8,87.7,0.169,0.349,0.516,59.8,60,6.8,10.7,,0.476,16,35.7,0.157,,0.457,10.2,82.2,0.11
MIN,29,12/23/16,,SAC,L,105,109,118.4,122.9,88.7,0.329,0.405,0.58,55.3,50,5.6,7.8,,0.532,11.7,30,0.266,,0.619,11.3,83.3,0.125
MIN,30,12/25/16,@,OKC,L,100,112,106.6,119.3,93.9,0.277,0.145,0.537,46.2,48.7,11.7,3.4,,0.494,11.4,25,0.217,,0.561,13.9,73.5,0.244
MIN,31,12/26/16,,ATL,W,104,90,115.7,100.1,89.9,0.22,0.378,0.578,46.5,70.3,12.2,5.9,,0.543,13.5,27.5,0.183,,0.47,17.4,63,0.145
MIN,32,12/28/16,@,DEN,L,103,105,113.5,115.7,90.8,0.181,0.266,0.507,53.1,69,8.8,5.7,,0.484,7.3,34.8,0.128,,0.58,14.7,77.1,0.136
MIN,33,12/30/16,,MIL,W,116,99,133.5,113.9,86.9,0.273,0.325,0.673,54,69.8,9.2,8.9,,0.643,11.3,26.7,0.221,,0.595,14.7,78.8,0.149
MIN,34,1/1/17,,POR,L,89,95,93.8,100.1,94.9,0.207,0.264,0.469,53.4,60,11.6,9.8,,0.443,14.4,26,0.138,,0.534,14.1,89.5,0.233
MIN,35,1/3/17,@,PHI,L,91,93,93.7,95.8,97.1,0.244,0.293,0.501,49.5,60.6,7.2,11.3,,0.445,15.8,20,0.22,,0.429,14.3,76,0.235
MIN,36,1/6/17,@,WAS,L,105,112,116.7,124.5,90,0.193,0.205,0.55,53.5,52.4,6.7,3.5,,0.517,9.5,30,0.159,,0.658,13.5,83.9,0.101
MIN,37,1/7/17,,UTA,L,92,94,106.4,108.7,86.5,0.263,0.25,0.515,55.2,65.7,3.5,5.6,,0.481,14.4,32.6,0.188,,0.468,8.2,77.3,0.286
MIN,38,1/9/17,,DAL,W,101,92,114.3,104.1,88.4,0.296,0.225,0.629,62.7,75,12.4,8,,0.606,18.3,31,0.211,,0.545,14.6,86.8,0.09
MIN,39,1/11/17,,HOU,W,119,105,118.9,104.9,100.1,0.309,0.284,0.647,60.5,70.5,8,20,,0.593,15.6,26.5,0.284,,0.5,13.4,85.1,0.207
MIN,40,1/13/17,,OKC,W,96,86,101.8,91.2,94.3,0.163,0.209,0.521,47.2,53.8,11.7,9.2,,0.483,14,22.5,0.151,,0.406,16,67.3,0.2
MIN,41,1/15/17,@,DAL,L,87,98,98,110.4,88.8,0.225,0.263,0.495,51.8,57.1,7.9,2.1,,0.469,12,22.2,0.15,,0.545,11.4,85,0.182
MIN,42,1/17/17,@,SAS,L,114,122,114.8,122.8,99.3,0.562,0.178,0.626,53.4,72.2,5,9.1,,0.534,16.5,17.6,0.493,,0.56,6.6,84.6,0.333
MIN,43,1/19/17,@,LAC,W,104,101,113.1,109.8,92,0.298,0.19,0.547,51.2,62.5,3.3,3.1,,0.506,12,32.5,0.226,,0.506,10.1,68.2,0.149
MIN,44,1/22/17,,DEN,W,111,108,115.2,112.1,96.4,0.247,0.176,0.589,46.8,64.4,11.4,13.8,,0.565,12.9,21.6,0.176,,0.555,15.7,70,0.207
MIN,45,1/24/17,@,PHO,W,112,111,113.6,112.6,98.6,0.286,0.202,0.592,48.8,54.5,8.1,6,,0.56,13.7,24.4,0.214,,0.483,13,71.1,0.326
MIN,46,1/26/17,,IND,L,103,109,105.8,112,97.3,0.333,0.333,0.554,43.6,75,13.4,7.9,,0.506,10.6,13.6,0.259,,0.58,16.9,82.4,0.185
MIN,47,1/28/17,,BRK,W,129,109,124.8,105.4,103.4,0.348,0.217,0.608,54.5,57.4,7.7,12.5,,0.56,9.4,25.5,0.283,,0.524,12.7,87.8,0.235
MIN,48,1/30/17,,ORL,W,111,105,109.4,103.5,91.9,0.286,0.319,0.542,51.5,72.5,3,18,,0.505,9.7,21.3,0.209,,0.479,9.5,78.8,0.135
MIN,49,2/1/17,@,CLE,L,97,125,101.7,131,95.4,0.106,0.223,0.493,44.2,63.4,7.3,5.8,,0.473,11.7,25,0.085,,0.624,9.2,68.4,0.157
